,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
3097,EIF4B_proteomics,,,,,,,-0.3497526511042516,0.0001273923907132352,,,,,,,,
3098,KBTBD2_proteomics,,,,,,,0.3495696363754639,0.00012850599898486253,0.2921380156073047,0.0019560941945545945,,,,,,
3099,FIGNL1_proteomics,,,,,,,0.3494857770305756,0.00012901928437485184,,,,,,,,
3100,DAPK1_proteomics,,,,,,,0.3494504511317507,0.00012923607684834742,,,,,,,-0.30072818810325963,0.0014116059801464525
3101,SP1_proteomics,,,,,,,-0.34923696191871634,0.00013055346950012942,-0.28473204680752584,0.002571103042768968,,,,,,
3102,ALOXE3_proteomics,,,,,,,0.3730873589296376,0.00013185767275185464,,,,,,,,
3103,ASNS_proteomics,,,,,,,0.3490093752674988,0.00013197159563185952,,,,,,,,
3104,ATL2_proteomics,,,,,,,0.34876847233475405,0.00013348828978786554,,,0.3211312037056694,0.0006623681639874603,,,,
3105,ARPP19_proteomics,,,,,,,-0.3487651768422132,0.0001335091496788611,-0.35602721589579417,0.00013494545178268158,,,,,,
3106,CEP68_proteomics,,,,,,,-0.348701928740676,0.00013391008668920884,,,,,,,,
3107,RBM28_proteomics,,,,,,,0.3486756969346794,0.00013407670124524393,,,,,,,,
3108,PPIB_proteomics,,,,,,,0.3486694562660715,0.00013411636798727868,-0.2937076013204896,0.0018442620898029265,,,,,,
3109,YAP1_proteomics,,,,,,,0.3484116260642104,0.00013576474735584957,,,,,,,,
3110,RDH10_proteomics,,,,,,,0.3482732275702594,0.00013665731440958345,,,,,,,,
3111,KIAA1324_proteomics,,,,,,,-0.3481100201947006,0.00013771688715271882,,,-0.3724026169637689,6.674837300731425e-05,,,,
3112,AKR7A3_proteomics,,,,,,,-0.3479191749777289,0.00013896557204027093,-0.3165879632026871,0.0007528271449410012,,,,,,
3113,KIFAP3_proteomics,,,,,,,-0.3478823386181416,0.00013920779748099275,0.2738598390852617,0.0037913914733028187,,,,,,
3114,PLK1_proteomics,,,,,,,0.34779360660933833,0.00013979288575245778,,,,,,,,
3115,F5_proteomics,,,,,,,0.3477791700687048,0.00013988829443705206,,,,,,,,
3116,TFF1_proteomics,,,,,,,-0.3475721926263137,0.00014126284331040102,,,,,,,,
3117,RPS6KA5_proteomics,,,,,,,-0.3474873039347406,0.00014183021454503654,,,,,,,,
3118,CCDC12_proteomics,,,,,,,-0.3472481572551896,0.00014344000626786076,,,,,,,,
3119,LAMA4_proteomics,,,,,,,0.347139954176526,0.00014417392807169148,,,,,,,,
3120,EFCAB14_proteomics,,,,,,,0.35760489762482905,0.00014496715305528649,0.4074371841178925,2.5854781781361873e-05,,,,,,
3121,UNK_proteomics,,,,,,,-0.3468276412749889,0.00014631190362821987,,,,,0.34501972663832314,0.0016084265392877148,,
3122,KLK6_proteomics,,,,,,,0.35731313617575555,0.00014692253824945048,,,,,,,,
3123,PRTFDC1_proteomics,,,,,,,0.3466148335515179,0.00014778553581909566,,,,,,,,
3124,GFRA1_proteomics,,,,,,,-0.3583887588434155,0.00015042132709183772,,,,,0.5775241397819209,0.0031247280277055057,,
3125,ALOX15B_proteomics,,,,,,,0.3459855766686735,0.00015222400723384575,,,,,,,,
3126,KRT6B_proteomics,,,,,,,0.3459434862460518,0.00015252526598758459,,,,,,,0.324734826371394,0.0005376942140802555
3127,RRBP1_proteomics,,,,,,,0.3459257946514007,0.00015265205732685268,,,,,,,,
3128,RPS6KA3_proteomics,,,,,,,0.3458723403302417,0.00015303574631380794,,,-0.276296087135136,0.0036352150123853282,,,,
3129,NBR1_proteomics,,,,,,,-0.3455387569892435,0.00015545047525893747,,,,,,,,
3130,CPEB4_proteomics,,,,,,,-0.34549697208030083,0.00015575542705019904,0.2939353996548759,0.0018285219912882672,,,,,,
3131,BAD_proteomics,,,,,,,-0.34543090146921834,0.00015623875291837132,,,,,,,,
3132,EEF1D_proteomics,,,,,,,0.3453102412743013,0.0001571250133239233,,,,,,,,
3133,PRDX3_proteomics,,,,,,,-0.3452092491289195,0.00015787039622077562,-0.2722614156171972,0.004009053830316989,-0.2834253313371379,0.002822606845458876,,,,
3134,ZNF280C_proteomics,,,,,,,0.3449896935215391,0.0001595021899042225,,,,,,,,
3135,UPF3B_proteomics,,,,,,,0.34475035332708737,0.00016129885850233545,,,,,,,,
3136,COG5_proteomics,,,,,,,-0.3446606458121291,0.00016197709807875402,,,,,,,,
3137,STX12_proteomics,,,,,,,0.3444274997681556,0.0001637522153550699,,,,,,,,
3138,ACTG1_proteomics,,,,,,,0.344270139963703,0.00016496050323159785,,,,,,,,
3139,TBX3_proteomics,,,,,,,-0.3441660392923553,0.000165764383123637,,,,,,,,
3140,SSR4_proteomics,,,,,,,0.3439184619054361,0.00016769083913777255,,,,,,,,
3141,APOD_proteomics,,,,,,,0.3433766759216668,0.0001719793088234656,,,,,,,,
3142,LYRM2_proteomics,,,,,,,-0.3433079328572565,0.00017253065645916942,,,,,,,,
3143,LNX2_proteomics,,,,,,,0.4203201870391807,0.0001737410113207347,,,,,,,,
3144,VAMP3_proteomics,,,,,,,0.34306585506357395,0.000174485303817973,,,,,,,,
3145,IFT43_proteomics,,,,,,,-0.3551123341709691,0.00017454849027640534,,,,,,,,
3146,AAMP_proteomics,,,,,,,-0.3430295091209148,0.00017478054540921077,,,,,,,,
3147,SCAF8_proteomics,,,,,,,-0.3429023092162422,0.00017581745591103921,,,,,,,,
3148,TMEM65_proteomics,,,,,,,0.3682910873293416,0.0001763839123963544,0.3742366191307866,0.0002195140495863292,,,,,,
3149,TRAF5_proteomics,,,,,,,-0.3427620064096192,0.00017696779655359247,,,,,,,,
3150,ARHGEF3_proteomics,,,,,,,-0.3423649822980503,0.00018026093696239863,,,,,,,,
3151,KDM3A_proteomics,,,,,,,0.3421328854410766,0.00018221231427420668,,,,,,,,
3152,PPP1R14C_proteomics,,,,,,,0.3692885964407608,0.00018253156135501392,,,0.3055654953355329,0.0012333077243926595,,,,
3153,CARM1_proteomics,,,,,,,0.3417216547180304,0.0001857179648789432,,,,,,,,
3154,IFNGR1_proteomics,,,,,,,0.3415147264044261,0.00018750554262871881,0.34062214238550625,0.00027139211523100065,,,,,,
3155,PKM_proteomics,,,,,,,0.34151242730333004,0.00018752549303925384,,,0.3089074557931122,0.0010822464606418008,,,0.3120507462830577,0.0009043575756958457
3156,DDX19A_proteomics,,,,,,,0.3414662766196421,0.000187926381382797,,,,,,,,
3157,CDC20_proteomics,,,,,,,0.341306430033827,0.00018932104156643768,,,,,,,,
3158,TXNL4B_proteomics,,,,,,,0.36309839807815536,0.00019005700747307648,,,,,,,,
3159,GOLT1B_proteomics,,,,,,,0.361289287998306,0.0001909412276449693,,,,,,,,
3160,MAPRE2_proteomics,,,,,,,0.3408420532297549,0.00019342735424239082,,,-0.27765869120675823,0.0034653484638420065,,,,
3161,PCP2_proteomics,,,,,,,-0.367901862433896,0.0001938395209423143,,,,,,,,
3162,TTYH3_proteomics,,,,,,,0.3407829557389368,0.00019395581382631948,0.4402506487395471,1.4883720969683285e-06,,,,,0.4405505516333142,2.5621839336230485e-06
3163,MMP9_proteomics,,,,,,,0.3405920508651143,0.00019567207668337683,,,,,,,,
3164,EN1_proteomics,,,,,,,0.4941983357563461,0.00019642249685073847,,,,,,,,
3165,GFOD2_proteomics,,,,,,,0.3404583374876562,0.00019688255181927927,-0.3150065035730312,0.0008027813369156345,,,,,,
3166,HSDL2_proteomics,,,,,,,-0.3402943514095532,0.00019837655478747323,,,,,-0.3885678385449693,8.387223829307121e-05,,
3167,MOS_proteomics,,,,,,,0.4393009548698268,0.00019990290842052732,,,,,,,,
3168,CDC42BPG_proteomics,,,,,,,0.34008109620185323,0.00020033514682238885,0.4180002250548582,5.52581395502715e-06,,,,,0.4070375505582877,1.0198455855171542e-05
3169,FKBP9_proteomics,,,,,,,0.33995410918132396,0.0002015099274674245,,,0.3158714456064421,0.0008202556680815227,,,,
3170,SLU7_proteomics,,,,,,,-0.3398284569057533,0.0002026786419843693,,,,,,,,
3171,FUCA2_proteomics,,,,,,,-0.3397832150248987,0.00020310098079257444,0.3165916089896321,0.0007527153476937098,-0.3105737667417495,0.0010134119679491784,,,,
3172,URGCP_proteomics,,,,,,,0.3514264507339878,0.00020595178154373463,0.5157807882035345,8.092810336318881e-09,,,,,,
3173,MRPL48_proteomics,,,,,,,-0.3394483405145195,0.00020625253104090637,,,,,,,,
3174,RPL10A_proteomics,,,,,,,0.3394347981915932,0.00020638092803371881,,,,,,,,
3175,AIM1_proteomics,,,,,,,0.3393227227694805,0.0002074463800840768,,,,,,,,
3176,PRKAB2_proteomics,,,,,,,0.3393011564871627,0.000207651985150408,,,,,,,,
3177,DNAJC19_proteomics,,,,,,,-0.339185112975232,0.0002087615469598473,,,0.3011432738697125,0.0014626854455701524,-0.3382630004293857,0.0007020153082271911,,
3178,KCTD15_proteomics,,,,,,,0.33907969302586555,0.00020977429017548607,,,,,,,,
3179,NAT1_proteomics,,,,,,,-0.33905695991992546,0.00020999327728258226,,,-0.3560904197669248,0.00014459034498885638,,,,
3180,ZEB2_proteomics,,,,,,,0.35085125987193266,0.00021129972950192656,-0.3213826055802704,0.0006182586007528512,-0.2906799082047751,0.0021672903532320305,,,,
3181,HSPA14_proteomics,,,,,,,0.3388363220409385,0.0002121297046896699,,,,,,,,
3182,UBXN10_proteomics,,,,,,,-0.4962964379739673,0.00021233974487786883,,,,,,,,
3183,MED13L_proteomics,,,,,,,-0.3386971768222324,0.00021348737781560315,,,,,,,,
3184,GALNT3_proteomics,,,,,,,0.338668676211178,0.00021376645650440082,,,,,,,,
3185,TRAF3IP1_proteomics,,,,,,,-0.3385708253265406,0.00021472718900697972,,,,,,,,
3186,SYNM_proteomics,,,,,,,0.3385042216332006,0.00021538341246707708,,,,,,,,
3187,THBS3_proteomics,,,,,,,0.3381279169648602,0.00021912604627389155,,,,,,,,
3188,TENM2_proteomics,,,,,,,0.43986165066075816,0.00021949187411657759,,,0.4708342397356705,2.3831807174189572e-07,,,,
3189,BROX_proteomics,,,,,,,-0.3378466260156391,0.00022196294229996288,,,,,,,,
3190,RALBP1_proteomics,,,,,,,-0.3377162125280106,0.00022328970556815595,,,,,,,,
3191,NES_proteomics,,,,,,,0.3376689663924682,0.00022377217438406568,,,,,,,,
3192,TEX30_proteomics,,,,,,,0.442405610198272,0.00022431249405262846,,,,,,,,
3193,BSPRY_proteomics,,,,,,,-0.3375132509902936,0.00022536915436837656,,,,,,,,
3194,NID1_proteomics,,,,,,,0.33744681611890914,0.00022605370119070902,-0.3272444394649834,0.00048382229987803025,,,,,,
3195,DNPEP_proteomics,,,,,,,-0.3374453352602799,0.00022606898191543907,,,,,,,,
3196,TNPO1_proteomics,,,,,,,-0.3374119383970608,0.00022641385252655333,,,,,,,,
3197,ASS1_proteomics,,,,,,,0.33730599761574204,0.00022751106990166221,,,,,,,,
3198,GNB4_proteomics,,,,,,,0.33724729705964435,0.0002281211431378209,,,,,,,,
3199,N4BP3_proteomics,,,,,,,-0.3372096923626413,0.0002285127633671421,,,,,,,,
3200,KMT2D_proteomics,,,,,,,-0.33710183877861155,0.00022963942049903022,,,,,,,,
3201,PLXNA1_proteomics,,,,,,,0.3369657381578941,0.00023106849136505123,,,0.3860884510627962,3.3779096117742376e-05,,,0.4084144197801496,9.454087089034495e-06
3202,AFAP1_proteomics,,,,,,,0.3367853564946585,0.00023297520757406407,,,,,,,,
3203,EXTL2_proteomics,,,,,,,0.3501418742791268,0.00023380707682743799,,,,,,,,
3204,FKBP8_proteomics,,,,,,,0.33656990960484057,0.0002352716653675312,,,,,,,,
3205,SLC3A2_proteomics,,,,,,,0.3362450311475512,0.00023877421034974527,,,,,,,,
3206,TMOD1_proteomics,,,,,,,0.33602525028080577,0.000241170991946082,,,,,,,,
3207,GSDMD_proteomics,,,,,,,-0.33599049379343265,0.0002415520555553952,,,,,0.4076147821576612,3.41358466365871e-05,,
3208,KRT81_proteomics,,,,,,,0.33707350747198184,0.0002451994191585496,,,,,,,,
3209,TANK_proteomics,,,,,,,0.3355304863184944,0.00024664826830773104,,,,,,,,
3210,SFN_proteomics,,,,,,,0.33543861746811554,0.00024767788655846,,,,,,,0.4949873896086441,3.863220705535862e-08
3211,C4BPA_proteomics,,,,,,,0.33537909857758663,0.0002483470648755244,,,,,,,,
3212,GPLD1_proteomics,,,,,,,0.33532381333097794,0.00024897014218901994,,,,,,,,
3213,DHCR7_proteomics,,,,,,,0.3349894204967888,0.0002527697644458957,,,,,,,,
3214,DYNC2LI1_proteomics,,,,,,,-0.3598929255291692,0.00025339223753607324,,,,,,,,
3215,FKBP7_proteomics,,,,,,,0.3348103615021063,0.00025482635485930057,,,,,,,,
3216,C17orf80_proteomics,,,,,,,-0.34650197841321784,0.00025609379946389454,,,,,,,,
3217,PDIA4_proteomics,,,,,,,0.33452973800149755,0.0002580806329126537,,,,,,,,
3218,HIRIP3_proteomics,,,,,,,-0.3343146750984162,0.0002606006064133264,,,,,,,,
3219,NSL1_proteomics,,,,,,,-0.3341387673389854,0.00026267868544779284,,,,,,,,
3220,CCND1_proteomics,,,,,,,-0.3340159201081023,0.000264139014246068,,,0.2846317289567843,0.004943957826092361,,,,
3221,MASP2_proteomics,,,,,,,0.3457696041501731,0.00026444857437079114,,,,,,,,
3222,DENR_proteomics,,,,,,,-0.3338471622151415,0.0002661573440849732,,,,,,,,
3223,MAF1_proteomics,,,,,,,-0.3338405751700735,0.00026623641305156717,,,,,,,,
3224,C5orf24_proteomics,,,,,,,-0.3337400414457766,0.0002674458896868737,,,,,,,,
3225,LEO1_proteomics,,,,,,,-0.3334459364000976,0.00027101337511590716,,,,,,,,
3226,NSF_proteomics,,,,,,,-0.3333201600735607,0.0002725524297044089,,,-0.4115194008275717,8.770227719099058e-06,,,,
3227,TRAF2_proteomics,,,,,,,-0.33318378675853044,0.0002742302829004709,,,,,,,,
3228,FLNC_proteomics,,,,,,,0.33315466019308304,0.00027458987368768253,,,,,,,,
3229,TJP3_proteomics,,,,,,,-0.3447617003705797,0.0002763586824246606,,,,,,,,
3230,PSMG3_proteomics,,,,,,,0.3327846345740126,0.0002791962478709484,,,,,,,,
3231,MFAP1_proteomics,,,,,,,-0.3327327536268864,0.00027984778369636427,,,,,,,,
3232,PGGT1B_proteomics,,,,,,,-0.3327208321634495,0.0002799976953247448,-0.2707862405764516,0.004219788141846083,,,,,,
3233,LRRC41_proteomics,,,,,,,-0.3327063693627704,0.0002801796637707394,,,,,,,,
3234,RAB30_proteomics,,,,,,,-0.3326940688032837,0.000280334513299762,,,,,,,,
3235,LGALS7_proteomics,,,,,,,0.33265356623366216,0.00028084495219630936,,,,,,,,
3236,BRMS1_proteomics,,,,,,,-0.3326165211378536,0.0002813125700128131,,,,,,,,
3237,RPN1_proteomics,,,,,,,0.3324613847540953,0.000283278675692023,,,,,,,,
3238,DFNA5_proteomics,,,,,,,0.3323628242289333,0.00028453436307296766,,,,,,,,
3239,SEC61B_proteomics,,,,,,,0.3320245309930346,0.00028888355093471883,,,,,,,,
3240,TFF3_proteomics,,,,,,,-0.3318790161211717,0.0002907731600439695,,,-0.37610831720599225,9.789851433874758e-05,,,,
3241,DGCR14_proteomics,,,,,,,0.33137877912854163,0.0002973565550768425,,,,,,,,
3242,KIT_proteomics,,,,,,,0.3313446002888651,0.00029781135631631737,-0.32671116240392706,0.0004948361211332264,,,,,,
3243,YTHDC2_proteomics,,,,,,,-0.3312534761225975,0.00029902704447520867,,,,,,,,
3244,STAC2_proteomics,,,,,,,0.4011166485599053,0.0003000174918381285,,,,,,,,
3245,NOS1AP_proteomics,,,,,,,-0.33112224822648034,0.00030078581469738906,0.3182616101353412,0.000937486184007378,,,,,,
3246,KANK4_proteomics,,,,,,,0.33093673767102444,0.00030328841295095276,,,0.39560660303762,3.231080804995694e-05,,,,
3247,GSTM3_proteomics,,,,,,,-0.3307971245250485,0.0003051845114760075,,,,,,,,
3248,RPL27_proteomics,,,,,,,0.3307554246728017,0.0003057529611928392,,,,,,,,
3249,TMEM2_proteomics,,,,,,,0.330654912378599,0.000307127161100533,,,,,,,,
3250,S100A10_proteomics,,,,,,,0.3305966915130749,0.0003079257617060574,,,0.3065322722098122,0.0011877461484901804,,,,
3251,DEGS1_proteomics,,,,,,,0.33049727124973505,0.0003092939198871303,,,,,,,0.3126753818061127,0.0008819610233998242
3252,BOLA3_proteomics,,,,,,,-0.3301824970623385,0.0003136627619988503,,,-0.2757651251775878,0.004605099694541044,,,,
3253,ZNF703_proteomics,,,,,,,-0.32986588182122684,0.00031811459469553043,,,,,,,,
3254,PYCR2_proteomics,,,,,,,-0.3297705351194232,0.0003194666246290279,,,,,,,,
3255,HMOX1_proteomics,,,,,,,0.3296967850288369,0.0003205160491295108,,,-0.317504680110774,0.0007678865922469357,,,,
3256,LIX1L_proteomics,,,,,,,0.3296270145519345,0.0003215117753536821,,,,,,,,
3257,SAV1_proteomics,,,,,,,0.32961079559770634,0.0003217436522557649,,,,,,,,
3258,OBSL1_proteomics,,,,,,,0.3295741786857604,0.00032226771985179086,,,,,,,,
3259,TINAGL1_proteomics,,,,,,,0.3295225728597877,0.0003230076497518335,-0.26848368982822457,0.004568553423421874,,,0.3520964345722024,0.000405071827241017,,
3260,BCAT1_proteomics,,,,,,,0.3292555887762443,0.0003268608111644255,,,,,,,,
3261,PARD6G_proteomics,,,,,,,-0.3291557931741197,0.00032831194278616535,,,0.32774942948700103,0.0005033531311514751,,,0.3440471413150705,0.0002330638704065147
3262,LCMT1_proteomics,,,,,,,-0.3289554579919088,0.0003312429959875904,0.35905630975066816,0.00011712387711948933,,,,,,
3263,ATRX_proteomics,,,,,,,-0.32888188887006664,0.0003323254181530581,,,,,,,,
3264,RPF1_proteomics,,,,,,,0.3287617893828093,0.00033409946003009044,,,,,,,,
3265,SPATS2L_proteomics,,,,,,,0.3287607955906553,0.00033411417616836277,0.3916335625903311,4.69345084702144e-05,,,,,,
3266,SRP14_proteomics,,,,,,,-0.3287216389331329,0.0003346944869706477,,,,,,,,
3267,TCP11L1_proteomics,,,,,,,0.3286822754352867,0.00033527880089386506,,,,,,,,
3268,OTUD4_proteomics,,,,,,,0.3286259237658479,0.00033611692725250657,,,,,,,,
3269,MAP7_proteomics,,,,,,,-0.3284924827910063,0.0003381093319249647,,,,,,,,
3270,PFKFB4_proteomics,,,,,,,0.3284340037142648,0.00033898591274685583,,,,,,,,
3271,SPON2_proteomics,,,,,,,0.3400228446017392,0.0003392875005318,,,0.2783356268078025,0.00441602320397414,,,,
3272,PCGF2_proteomics,,,,,,,-0.3283087310683475,0.00034087077001533644,,,,,,,,
3273,KRT8_proteomics,,,,,,,-0.3281438653455998,0.0003433660894023102,,,,,,,,
3274,SHMT2_proteomics,,,,,,,0.3280431711277799,0.00034489842485670706,,,,,,,,
3275,CYP2S1_proteomics,,,,,,,0.33930187721629024,0.00034994467727142615,,,,,,,0.3539692503736437,0.00014845669722368934
3276,PTX3_proteomics,,,,,,,0.32752657123640816,0.0003528596145002738,,,,,,,,
3277,CTGF_proteomics,,,,,,,0.3274984383112081,0.00035329799442492053,,,,,,,,
3278,CBX2_proteomics,,,,,,,0.33904509225756024,0.00035381434366373943,,,,,,,,
3279,NPDC1_proteomics,,,,,,,-0.3273062670971437,0.00035630595921577827,,,,,,,,
3280,FAM83B_proteomics,,,,,,,0.3272040829214473,0.00035791500503096614,,,0.28048224982327946,0.0031358350371426067,,,0.4323012200111496,2.403794613249444e-06
3281,MYL12B_proteomics,,,,,,,0.3270380764959889,0.0003605433279940834,,,,,,,,
3282,FBXW9_proteomics,,,,,,,-0.3269353306631505,0.0003621789763544582,,,,,,,,
3283,CREB3L4_proteomics,,,,,,,-0.3657450960159412,0.00036369872389791327,,,,,,,,
3284,CCDC88C_proteomics,,,,,,,-0.32671159147240003,0.0003657644721107719,0.3340016945622256,0.00036247235888470144,,,,,,
3285,AZU1_proteomics,,,,,,,0.3266769470055632,0.0003663225797788549,,,,,,,,
3286,PYGM_proteomics,,,,,,,0.32662470061672905,0.0003671657326636747,,,,,0.3268976405253289,0.0016622991537232586,,
3287,C1orf226_proteomics,,,,,,,-0.3264662650907397,0.0003697335242248714,,,,,,,,
3288,MRPL24_proteomics,,,,,,,-0.3262374432503994,0.00037347132375309015,,,,,,,,
3289,ADD3_proteomics,,,,,,,0.32621163387011376,0.0003738950993083061,,,,,,,,
3290,VRK3_proteomics,,,,,,,-0.326196303170282,0.0003741470307051877,,,-0.3542420892393686,0.00032155313035152317,,,,
3291,RBM34_proteomics,,,,,,,0.3261747060667212,0.00037450220435934035,,,0.30233933221541404,0.0013971008258025753,,,,
3292,CCDC102A_proteomics,,,,,,,0.32609400840531044,0.000375832065433942,,,,,,,,
3293,TTC30A_proteomics,,,,,,,-0.3260399628627049,0.00037672514516988903,,,,,,,,
3294,SAMD4A_proteomics,,,,,,,0.3257578475111328,0.00038141883615113733,0.32034053184399325,0.0006454729460946593,,,,,,
3295,SCYL3_proteomics,,,,,,,-0.32569156125588816,0.0003825294682582583,,,,,,,,
3296,ELANE_proteomics,,,,,,,0.3254640915374021,0.00038636345762771564,,,,,,,,
3297,PRKD1_proteomics,,,,,,,0.3462865294006527,0.00038930396490893397,,,,,,,,
3298,HIST1H2BK_proteomics,,,,,,,-0.3251808206080302,0.00039118750075490416,,,,,,,,
3299,RPL26_proteomics,,,,,,,0.3251309887408154,0.0003920418480869088,,,,,,,,
3300,C20orf24_proteomics,,,,,,,0.32509468132673985,0.00039266540694085585,,,,,-0.4140049166806381,0.0002222339036391606,,
3301,MRPL30_proteomics,,,,,,,-0.3249945628265967,0.00039438962414547416,,,,,,,,
3302,SETD1A_proteomics,,,,,,,-0.32495939785061145,0.00039499688136940866,,,,,,,,
3303,ZBTB41_proteomics,,,,,,,-0.3961904394749006,0.0003958762730873059,,,,,,,,
3304,CDK9_proteomics,,,,,,,-0.3248722838345455,0.00039650495088016784,,,,,,,,
3305,IMPACT_proteomics,,,,,,,-0.32485075926328083,0.00039687838911091404,,,,,,,,
3306,SNX8_proteomics,,,,,,,0.3248035154974593,0.00039769917671476186,0.3622098442528179,0.00010091338572125576,,,,,,
3307,SMAD3_proteomics,,,,,,,-0.3248008484269844,0.00039774555957864207,,,,,,,0.32318251843359297,0.0005737196367255905
3308,POLR1A_proteomics,,,,,,,0.32473194026264196,0.00039894566740893616,0.28176335307699685,0.002863100203803897,,,,,,
3309,HIST1H3A_proteomics,,,,,,,0.32456594077014433,0.00040185044014797214,,,,,,,,
3310,ACTBL2_proteomics,,,,,,,0.3245335742237017,0.00040241907810313897,,,,,0.31061224861561954,0.0019582656654199867,,
3311,DMD_proteomics,,,,,,,0.3245007705853744,0.0004029961518186119,,,,,,,,
3312,UBE3A_proteomics,,,,,,,-0.3243431366157071,0.0004057798641249273,,,,,,,,
3313,PTMS_proteomics,,,,,,,-0.32419503051084125,0.0004084114566925133,-0.3645125925781465,9.042327241441874e-05,,,,,,
3314,SAP30L_proteomics,,,,,,,-0.3241561389274661,0.0004091050961582298,,,-0.282148114843041,0.003883754952453213,,,,
3315,AP1M1_proteomics,,,,,,,0.3241407353889287,0.0004093801214775748,,,,,,,,
3316,NSRP1_proteomics,,,,,,,-0.3239851833926127,0.00041216701685582903,,,,,,,,
3317,ADCY9_proteomics,,,,,,,-0.3766546157100074,0.00041341620152842687,,,,,,,,
3318,WIPI2_proteomics,,,,,,,0.3236609957315403,0.00041803148627917206,0.32000049861113383,0.0006545880586898334,,,,,,
3319,NME4_proteomics,,,,,,,-0.3235310715042137,0.0004204032859382386,,,,,,,,
3320,ATE1_proteomics,,,,,,,-0.3233306945107688,0.0004240855337476973,-0.460793792905357,4.070847561060038e-07,,,0.3671499987292779,0.00021628283129349185,,
3321,XIRP1_proteomics,,,,,,,0.32330056798727513,0.0004246417191519655,,,,,,,,
3322,DNAL1_proteomics,,,,,,,-0.3232987371685259,0.0004246755407406663,,,,,,,,
3323,APOC1_proteomics,,,,,,,0.3231759264531137,0.000426949956384661,,,,,,,,
3324,SH3GL1_proteomics,,,,,,,0.32304026983247197,0.00042947531345217184,,,,,,,0.3127967029463726,0.0008776702529262393
3325,TTK_proteomics,,,,,,,0.32284721299990393,0.0004330929506094873,,,,,,,,
3326,SYAP1_proteomics,,,,,,,-0.32269214632755616,0.0004360190041206886,,,,,,,,
3327,ARFIP2_proteomics,,,,,,,-0.32267442144363045,0.0004363546234398022,,,,,,,,
3328,LLGL2_proteomics,,,,,,,-0.3223122812405107,0.00044326402445150117,,,,,,,,
3329,S100A9_proteomics,,,,,,,0.3220708410333311,0.0004479263720396453,,,,,,,,
3330,NARFL_proteomics,,,,,,,-0.32198328217429184,0.00044962831048678574,,,,,,,,
3331,USP54_proteomics,,,,,,,0.3218913357698465,0.0004514219401270675,,,,,,,,
